timeindex,profile_heat,profile_hotwater,profile_load,profile_STH_load
2023-01-01T03:58:00Z,2.36285779751106e-06,0.0,8.87643620278681e-07,0.0
2023-01-01T03:59:00Z,2.36285779751106e-06,0.0,8.83265496730996e-07,0.0
2023-01-01T04:00:00Z,2.81378485810478e-06,0.0,8.72221764929317e-07,0.0
2023-01-01T04:01:00Z,2.81378485810478e-06,0.0,8.63341075045771e-07,0.0
2023-01-01T04:02:00Z,2.81378485810478e-06,0.0,8.56519347657518e-07,0.0
2023-01-01T04:03:00Z,2.81378485810478e-06,0.0,8.44771948453602e-07,0.0
2023-01-01T04:04:00Z,2.81378485810478e-06,0.0,8.35049572802748e-07,0.0
2023-01-01T04:05:00Z,2.81378485810478e-06,0.0,8.35049572802748e-07,0.0
2023-01-01T04:06:00Z,2.81378485810478e-06,0.0,8.29630655026674e-07,0.0
2023-01-01T04:07:00Z,2.81378485810478e-06,0.0,8.25761615612441e-07,0.0
2023-01-01T04:08:00Z,2.81378485810478e-06,0.0,8.16249661403414e-07,0.0
2023-01-01T04:09:00Z,2.81378485810478e-06,0.0,8.06681142290671e-07,0.0
2023-01-01T04:10:00Z,2.81378485810478e-06,0.0,2.47589108760974e-07,0.0
2023-01-01T04:11:00Z,2.81378485810478e-06,0.0,2.48360654047672e-07,0.0
2023-01-01T04:12:00Z,2.81378485810478e-06,0.0,2.48921777892543e-07,0.0
2023-01-01T04:13:00Z,2.81378485810478e-06,0.0,2.48220373086454e-07,0.0
2023-01-01T04:14:00Z,2.81378485810478e-06,0.0,2.48360654047672e-07,0.0
2023-01-01T04:15:00Z,2.81378485810478e-06,0.0,2.47729389722192e-07,0.0
2023-01-01T04:16:00Z,2.81378485810478e-06,0.0,2.4850093500889e-07,0.0
2023-01-01T04:17:00Z,2.81378485810478e-06,0.0,2.4786967068341e-07,0.0
2023-01-01T04:18:00Z,2.81378485810478e-06,0.0,2.47939811164018e-07,0.0
2023-01-01T04:19:00Z,2.81378485810478e-06,0.0,2.47659249241583e-07,0.0
2023-01-01T04:20:00Z,2.81378485810478e-06,0.0,2.48711356450716e-07,0.0
2023-01-01T04:21:00Z,2.81378485810478e-06,0.0,2.4850093500889e-07,0.0
2023-01-01T04:22:00Z,2.81378485810478e-06,0.0,2.4913219933437e-07,0.0
2023-01-01T04:23:00Z,2.81378485810478e-06,0.0,2.47729389722192e-07,0.0
2023-01-01T04:24:00Z,2.81378485810478e-06,0.0,7.75115663420517e-07,0.0
2023-01-01T04:25:00Z,2.81378485810478e-06,0.0,1.48332409612859e-06,0.0
2023-01-01T04:26:00Z,2.81378485810478e-06,0.0,1.341570184818e-06,0.0
2023-01-01T04:27:00Z,2.81378485810478e-06,0.0,1.30046786318118e-06,0.0
2023-01-01T04:28:00Z,2.81378485810478e-06,0.0,1.28103895005252e-06,0.0
2023-01-01T04:29:00Z,2.81378485810478e-06,0.0,1.27107900180605e-06,0.0
2023-01-01T04:30:00Z,2.81378485810478e-06,0.0,1.27002689459692e-06,0.0
2023-01-01T04:31:00Z,2.81378485810478e-06,0.0,1.27107900180605e-06,0.0
2023-01-01T04:32:00Z,2.81378485810478e-06,0.0,1.26469621807064e-06,0.0
2023-01-01T04:33:00Z,2.81378485810478e-06,0.0,1.2556480960721e-06,0.0
2023-01-01T04:34:00Z,2.81378485810478e-06,0.0,5.87770439714143e-07,0.0
2023-01-01T04:35:00Z,2.81378485810478e-06,0.0,2.48571075489499e-07,0.0
2023-01-01T04:36:00Z,2.81378485810478e-06,0.0,2.48711356450716e-07,0.0
2023-01-01T04:37:00Z,2.81378485810478e-06,0.0,2.48150232605845e-07,0.0
2023-01-01T04:38:00Z,2.81378485810478e-06,0.0,2.48571075489499e-07,0.0
2023-01-01T04:39:00Z,2.81378485810478e-06,0.0,2.47799530202801e-07,0.0
2023-01-01T04:40:00Z,2.81378485810478e-06,0.0,2.47939811164018e-07,0.0
2023-01-01T04:41:00Z,2.81378485810478e-06,0.0,2.4850093500889e-07,0.0
2023-01-01T04:42:00Z,2.81378485810478e-06,0.0,2.48571075489499e-07,0.0
2023-01-01T04:43:00Z,2.81378485810478e-06,0.0,2.48009951644627e-07,0.0
2023-01-01T04:44:00Z,2.81378485810478e-06,0.0,2.48571075489499e-07,0.0
2023-01-01T04:45:00Z,2.81378485810478e-06,0.0,2.47729389722192e-07,0.0
2023-01-01T04:46:00Z,2.81378485810478e-06,0.0,2.4850093500889e-07,0.0
2023-01-01T04:47:00Z,2.81378485810478e-06,0.0,2.47799530202801e-07,0.0
2023-01-01T04:48:00Z,2.81378485810478e-06,0.0,2.49202339814979e-07,0.0
2023-01-01T04:49:00Z,2.81378485810478e-06,0.0,2.48009951644627e-07,0.0
2023-01-01T04:50:00Z,2.81378485810478e-06,0.0,2.48711356450716e-07,0.0
2023-01-01T04:51:00Z,2.81378485810478e-06,0.0,2.48009951644627e-07,0.0
2023-01-01T04:52:00Z,2.81378485810478e-06,0.0,2.48080092125236e-07,0.0
2023-01-01T04:53:00Z,2.81378485810478e-06,0.0,2.47939811164018e-07,0.0
2023-01-01T04:54:00Z,2.81378485810478e-06,0.0,2.47448827799756e-07,0.0
2023-01-01T04:55:00Z,2.81378485810478e-06,0.0,2.48080092125236e-07,0.0
2023-01-01T04:56:00Z,2.81378485810478e-06,0.0,2.47448827799756e-07,0.0
2023-01-01T04:57:00Z,2.81378485810478e-06,0.0,2.47799530202801e-07,0.0
2023-01-01T04:58:00Z,2.81378485810478e-06,0.0,2.48360654047672e-07,0.0
2023-01-01T04:59:00Z,2.81378485810478e-06,0.0,2.48360654047672e-07,0.0
2023-01-01T05:00:00Z,4.04030646291968e-06,0.0,2.4786967068341e-07,0.0
2023-01-01T05:01:00Z,4.04030646291968e-06,0.0,2.4850093500889e-07,0.0
2023-01-01T05:02:00Z,4.04030646291968e-06,0.0,2.47939811164018e-07,0.0
2023-01-01T05:03:00Z,4.04030646291968e-06,0.0,2.47799530202801e-07,0.0
2023-01-01T05:04:00Z,4.04030646291968e-06,0.0,2.47589108760974e-07,0.0
2023-01-01T05:05:00Z,4.04030646291968e-06,0.0,2.48571075489499e-07,0.0
2023-01-01T05:06:00Z,4.04030646291968e-06,0.0,2.48851637411934e-07,0.0
2023-01-01T05:07:00Z,4.04030646291968e-06,0.0,2.48430794528281e-07,0.0
2023-01-01T05:08:00Z,4.04030646291968e-06,0.0,2.48220373086454e-07,0.0
2023-01-01T05:09:00Z,4.04030646291968e-06,0.0,2.48430794528281e-07,0.0
